date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:49:15	62204/62204	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:44%20GMT	http://swlabs.co/madmin/code/page-timeline.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/page-timeline.html	(from http://swlabs.co/madmin/code/)
23:49:18	55203/55203	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:43%20GMT	http://swlabs.co/madmin/code/page-blog.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/page-blog.html	(from http://swlabs.co/madmin/code/)
23:49:19	49640/49640	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:43%20GMT	http://swlabs.co/madmin/code/page-about.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/page-about.html	(from http://swlabs.co/madmin/code/)
23:49:20	5003/5003	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:29%20GMT	http://swlabs.co/madmin/code/extra-signup.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/extra-signup.html	(from http://swlabs.co/madmin/code/)
23:49:21	47413/47413	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:43%20GMT	http://swlabs.co/madmin/code/page-contact.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/page-contact.html	(from http://swlabs.co/madmin/code/)
23:49:23	47193/47193	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:27%20GMT	http://swlabs.co/madmin/code/extra-invoice.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/extra-invoice.html	(from http://swlabs.co/madmin/code/)
23:49:25	61029/61029	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:26%20GMT	http://swlabs.co/madmin/code/extra-faq.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/extra-faq.html	(from http://swlabs.co/madmin/code/)
23:49:27	52234/52234	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:28%20GMT	http://swlabs.co/madmin/code/extra-pricing-table.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/extra-pricing-table.html	(from http://swlabs.co/madmin/code/)
23:49:28	44548/44548	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:25%20GMT	http://swlabs.co/madmin/code/extra-blank.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/extra-blank.html	(from http://swlabs.co/madmin/code/)
23:49:28	2484/2484	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:24%20GMT	http://swlabs.co/madmin/code/extra-404.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/extra-404.html	(from http://swlabs.co/madmin/code/)
23:49:29	2257/2257	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:24%20GMT	http://swlabs.co/madmin/code/extra-500.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/extra-500.html	(from http://swlabs.co/madmin/code/)
23:49:33	48108/48108	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:22%20GMT	http://swlabs.co/madmin/code/email-compose-mail.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/email-compose-mail.html	(from http://swlabs.co/madmin/code/)
23:49:34	48337/48337	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:15%20GMT	http://swlabs.co/madmin/code/charts-flotchart.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/charts-flotchart.html	(from http://swlabs.co/madmin/code/)
23:49:36	47199/47199	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:14%20GMT	http://swlabs.co/madmin/code/charts-chartjs.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/charts-chartjs.html	(from http://swlabs.co/madmin/code/)
23:49:38	47758/47758	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:19%20GMT	http://swlabs.co/madmin/code/charts-highchart-line.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/charts-highchart-line.html	(from http://swlabs.co/madmin/code/)
23:49:39	48158/48158	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:16%20GMT	http://swlabs.co/madmin/code/charts-highchart-area.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/charts-highchart-area.html	(from http://swlabs.co/madmin/code/)
23:49:40	49388/49388	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:17%20GMT	http://swlabs.co/madmin/code/charts-highchart-column-bar.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/charts-highchart-column-bar.html	(from http://swlabs.co/madmin/code/)
23:49:42	46766/46766	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:20%20GMT	http://swlabs.co/madmin/code/charts-highchart-pie.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/charts-highchart-pie.html	(from http://swlabs.co/madmin/code/)
23:49:43	45988/45988	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:21%20GMT	http://swlabs.co/madmin/code/charts-highchart-scatter-bubble.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/charts-highchart-scatter-bubble.html	(from http://swlabs.co/madmin/code/)
23:49:45	45975/45975	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:18%20GMT	http://swlabs.co/madmin/code/charts-highchart-dynamic.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/charts-highchart-dynamic.html	(from http://swlabs.co/madmin/code/)
23:49:46	46292/46292	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:17%20GMT	http://swlabs.co/madmin/code/charts-highchart-combinations.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/charts-highchart-combinations.html	(from http://swlabs.co/madmin/code/)
23:49:48	53239/53239	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:20%20GMT	http://swlabs.co/madmin/code/charts-highchart-more.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/charts-highchart-more.html	(from http://swlabs.co/madmin/code/)
23:49:49	50610/50610	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202014%2001:43:14%20GMT	http://swlabs.co/madmin/code/animations.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/animations.html	(from http://swlabs.co/madmin/code/)
23:49:51	1845/1845	---M--	200	added ('OK')	image/jpeg	etag:%223379c164de10dd47e1f2564ece82492b%22	https://s3.amazonaws.com/uifaces/faces/twitter/alagoon/48.jpg	C:/Users/mukan/Documents/madmin/s3.amazonaws.com/uifaces/faces/twitter/alagoon/48.jpg	(from http://swlabs.co/madmin/code/)
23:49:53	4266/4266	---M--	200	added ('OK')	image/jpeg	etag:%22b822f224825d8ca18c47148bd8530087%22	https://s3.amazonaws.com/uifaces/faces/twitter/mijustin/128.jpg	C:/Users/mukan/Documents/madmin/s3.amazonaws.com/uifaces/faces/twitter/mijustin/128.jpg	(from http://swlabs.co/madmin/code/)
23:49:55	7199/7199	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:09%20GMT	http://swlabs.co/madmin/code/js/jquery-migrate-1.2.1.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/jquery-migrate-1.2.1.min.js	(from http://swlabs.co/madmin/code/)
23:49:59	93107/93107	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:09%20GMT	http://swlabs.co/madmin/code/js/jquery-1.10.2.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/jquery-1.10.2.min.js	(from http://swlabs.co/madmin/code/)
23:50:00	31819/31819	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:48:07%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap/js/bootstrap.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap/js/bootstrap.min.js	(from http://swlabs.co/madmin/code/)
23:50:00	3216/3216	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:25%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap-hover-dropdown/bootstrap-hover-dropdown.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap-hover-dropdown/bootstrap-hover-dropdown.js	(from http://swlabs.co/madmin/code/)
23:50:03	2429/2429	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:08%20GMT	http://swlabs.co/madmin/code/js/html5shiv.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/html5shiv.js	(from http://swlabs.co/madmin/code/)
23:50:06	4047/4047	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:10%20GMT	http://swlabs.co/madmin/code/js/respond.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/respond.min.js	(from http://swlabs.co/madmin/code/)
23:50:07	2237/2237	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:34%20GMT	http://swlabs.co/madmin/code/vendors/metisMenu/jquery.metisMenu.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/metisMenu/jquery.metisMenu.js	(from http://swlabs.co/madmin/code/)
23:50:10	13534/13534	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:57%20GMT	http://swlabs.co/madmin/code/vendors/slimScroll/jquery.slimscroll.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/slimScroll/jquery.slimscroll.js	(from http://swlabs.co/madmin/code/)
23:50:11	3066/3066	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:06%20GMT	http://swlabs.co/madmin/code/vendors/jquery-cookie/jquery.cookie.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-cookie/jquery.cookie.js	(from http://swlabs.co/madmin/code/)
23:50:13	4931/4931	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:54%20GMT	http://swlabs.co/madmin/code/vendors/iCheck/icheck.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/iCheck/icheck.min.js	(from http://swlabs.co/madmin/code/)
23:50:17	2132/2132	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:54%20GMT	http://swlabs.co/madmin/code/vendors/iCheck/custom.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/iCheck/custom.min.js	(from http://swlabs.co/madmin/code/)
23:50:19	3383/3383	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:20%20GMT	http://swlabs.co/madmin/code/vendors/jquery-notific8/jquery.notific8.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-notific8/jquery.notific8.min.js	(from http://swlabs.co/madmin/code/)
23:50:21	3876/3876	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:09%20GMT	http://swlabs.co/madmin/code/js/jquery.menu.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/jquery.menu.js	(from http://swlabs.co/madmin/code/)
23:50:25	12057/12057	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:21%20GMT	http://swlabs.co/madmin/code/vendors/jquery-pace/pace.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-pace/pace.min.js	(from http://swlabs.co/madmin/code/)
23:50:26	12423/12423	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:52%20GMT	http://swlabs.co/madmin/code/vendors/holder/holder.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/holder/holder.js	(from http://swlabs.co/madmin/code/)
23:50:28	3667/3667	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:17%20GMT	http://swlabs.co/madmin/code/vendors/jquery-news-ticker/jquery.newsTicker.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-news-ticker/jquery.newsTicker.min.js	(from http://swlabs.co/madmin/code/)
23:50:32	594443/594443	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:12%20GMT	http://swlabs.co/madmin/code/js/jquery-ui.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/jquery-ui.js	(from http://swlabs.co/madmin/code/)
23:50:36	4973/4973	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:46%20GMT	http://swlabs.co/madmin/code/vendors/responsive-tabs/responsive-tabs.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/responsive-tabs/responsive-tabs.js	(from http://swlabs.co/madmin/code/)
23:50:38	152257/152257	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:10%20GMT	http://swlabs.co/madmin/code/vendors/jquery-highcharts/highcharts.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-highcharts/highcharts.js	(from http://swlabs.co/madmin/code/)
23:50:38	75568/75568	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:38%20GMT	http://swlabs.co/madmin/code/vendors/moment/moment.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/moment/moment.js	(from http://swlabs.co/madmin/code/)
23:50:39	46821/46821	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:48:12%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap-datepicker/js/bootstrap-datepicker.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap-datepicker/js/bootstrap-datepicker.js	(from http://swlabs.co/madmin/code/)
23:50:40	17925/17925	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:09%20GMT	http://swlabs.co/madmin/code/js/main.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/main.js	(from http://swlabs.co/madmin/code/)
23:50:41	34229/34229	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:19%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap-daterangepicker/daterangepicker.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap-daterangepicker/daterangepicker.js	(from http://swlabs.co/madmin/code/)
23:50:43	6033/6033	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:45%20GMT	http://swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.categories.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.categories.js	(from http://swlabs.co/madmin/code/)
23:50:43	34602/34602	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:56%20GMT	http://swlabs.co/madmin/code/vendors/intro.js/intro.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/intro.js/intro.js	(from http://swlabs.co/madmin/code/)
23:50:46	23611/23611	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:47%20GMT	http://swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.pie.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.pie.js	(from http://swlabs.co/madmin/code/)
23:50:47	13316/13316	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:48%20GMT	http://swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.tooltip.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.tooltip.js	(from http://swlabs.co/madmin/code/)
23:50:48	3177/3177	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:47%20GMT	http://swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.resize.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.resize.js	(from http://swlabs.co/madmin/code/)
23:50:48	98844/98844	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:46%20GMT	http://swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.js	(from http://swlabs.co/madmin/code/)
23:50:48	5257/5257	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:46%20GMT	http://swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.fillbetween.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.fillbetween.js	(from http://swlabs.co/madmin/code/)
23:50:50	5424/5424	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:47%20GMT	http://swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.spline.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.spline.js	(from http://swlabs.co/madmin/code/)
23:50:51	7090/7090	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:47%20GMT	http://swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.stack.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/flot-chart/jquery.flot.stack.js	(from http://swlabs.co/madmin/code/)
23:50:52	9636/9636	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:35%20GMT	http://swlabs.co/madmin/code/vendors/calendar/zabuto_calendar.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/calendar/zabuto_calendar.min.js	(from http://swlabs.co/madmin/code/)
23:50:53	2256/2256	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:46%20GMT	http://swlabs.co/madmin/code/vendors/sco.message/sco.message.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/sco.message/sco.message.js	(from http://swlabs.co/madmin/code/)
23:50:54	5565/5565	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:08%20GMT	http://swlabs.co/madmin/code/js/index.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/index.js	(from http://swlabs.co/madmin/code/)
23:50:56	45958/45958	---MC-	200	added ('OK')	text/javascript	date:Thu,%2004%20Jun%202020%2023:38:14%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/mukan/Documents/madmin/www.google-analytics.com/analytics.js	(from http://swlabs.co/madmin/code/)
23:51:02	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Oct%202014%2001:49:10%20GMT	http://swlabs.co/madmin/code/vendors/font-awesome/fonts/fontawesome-webfont.eot?v=4.1.0	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/font-awesome/fonts/fontawesome-webfont862f.eot	(from http://swlabs.co/madmin/code/vendors/font-awesome/css/font-awesome.min.css)
23:51:05	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Oct%202014%2001:49:10%20GMT	http://swlabs.co/madmin/code/vendors/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://swlabs.co/madmin/code/vendors/font-awesome/css/font-awesome.min.css)
23:51:08	83760/83760	---M--	200	added ('OK')	application/x-font-woff	date:Wed,%2022%20Oct%202014%2001:49:11%20GMT	http://swlabs.co/madmin/code/vendors/font-awesome/fonts/fontawesome-webfont.woff?v=4.1.0	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/font-awesome/fonts/fontawesome-webfont862f.woff	(from http://swlabs.co/madmin/code/vendors/font-awesome/css/font-awesome.min.css)
23:51:18	253487/253487	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Oct%202014%2001:49:11%20GMT	http://swlabs.co/madmin/code/vendors/font-awesome/fonts/fontawesome-webfont.svg?v=4.1.0	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/font-awesome/fonts/fontawesome-webfont862f.svg	(from http://swlabs.co/madmin/code/vendors/font-awesome/css/font-awesome.min.css)
23:51:19	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Oct%202014%2001:48:04%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://swlabs.co/madmin/code/vendors/bootstrap/css/bootstrap.min.css)
23:51:20	23320/23320	---M--	200	added ('OK')	application/x-font-woff	date:Wed,%2022%20Oct%202014%2001:48:05%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://swlabs.co/madmin/code/vendors/bootstrap/css/bootstrap.min.css)
23:51:22	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Oct%202014%2001:48:04%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://swlabs.co/madmin/code/vendors/bootstrap/css/bootstrap.min.css)
